# LASERAC V. 10 OPTIM
#-------------------------------------------
# SIDE = 4096
# MAX_PHOT = 10
# TMAX = 1000
# nphot_noise = 5767    type(0=INIC, 1=CONT)=1
# threshold 1->0 = 1
# SEED = 10003
# PUMPING PROBABILITY MIN = 0.012500
# PUMPING PROBABILITY MAX = 0.012500
# lifet_ELECTRON = 0
# lifet_PHOTON = 0
#-------------------------------------------
#  t    ne    nf
#-------------------------------------------

# NOF THREADS 16  
#----------------------------------------------------------
PARAMETERS: PB , lifet_E, lifet_F :    0.0125  180  10
0	209789	5767
1	417108	11539
2	621441	17323
3	823317	23129
4	1022684	28950
5	1219525	34811
6	1413792	40696
7	1605467	46630
8	1794767	52640
9	1981894	52935
10	2166376	53259
11	2348668	53650
12	2528810	54104
13	2706302	54552
14	2881722	55060
15	3054651	55531
16	3225863	56071
17	3394627	56689
18	3561087	57264
19	3725335	57853
20	3887283	58492
21	4047456	59167
22	4205144	59877
23	4361096	60611
24	4515237	61350
25	4667563	62136
26	4817347	62941
27	4965425	63774
28	5111067	64781
29	5255148	65691
30	5398062	66618
31	5538545	67590
32	5677088	68583
33	5813640	69586
34	5949149	70688
35	6081544	71934
36	6212486	73237
37	6341670	74622
38	6468895	75932
39	6594587	77387
40	6718336	78956
41	6840589	80582
42	6960378	82444
43	7078593	84595
44	7194826	86803
45	7310310	89063
46	7423279	91498
47	7534727	94062
48	7643719	96845
49	7751971	99882
50	7858009	103199
51	7962685	106707
52	8065152	110403
53	8165843	114303
54	8264813	118472
55	8361495	123085
56	8456748	127766
57	8550231	132788
58	8641978	138029
59	8732067	143638
60	8820060	149684
61	8905673	156369
62	8988916	163442
63	9070445	171066
64	9149542	179371
65	9226351	188094
66	9301094	197989
67	9372807	208768
68	9442051	220466
69	9508803	232986
70	9573085	246599
71	9634924	261358
72	9693504	277099
73	9748966	294021
74	9801451	312074
75	9850417	331986
76	9895774	353521
77	9937254	376663
78	9975577	401620
79	10008649	429093
80	10037129	458803
81	10059403	490816
82	10079072	525604
83	10092076	563567
84	10098613	605144
85	10099380	649669
86	10093640	697413
87	10080600	749236
88	10060433	805382
89	10030990	866282
90	9994478	930976
91	9949041	1000382
92	9894348	1075207
93	9830337	1154793
94	9756002	1239443
95	9671062	1329591
96	9574932	1425667
97	9468315	1525981
98	9350283	1631601
99	9220002	1741976
100	9077914	1858018
101	8922420	1979494
102	8754806	2105174
103	8574431	2235869
104	8382657	2369284
105	8178452	2505678
106	7963646	2642926
107	7738900	2780505
108	7506072	2916989
109	7264711	3050925
110	7016790	3181163
111	6761451	3306510
112	6502325	3425209
113	6239923	3534562
114	5976857	3634466
115	5713584	3722937
116	5453473	3799233
117	5197548	3861762
118	4951160	3906924
119	4712965	3935658
120	4485694	3946834
121	4271020	3938528
122	4070437	3911061
123	3885747	3864570
124	3716754	3799375
125	3567910	3714363
126	3436858	3611693
127	3326188	3492644
128	3234328	3361077
129	3163398	3215965
130	3112752	3059391
131	3080802	2893824
132	3068225	2720304
133	3073389	2542186
134	3094732	2361918
135	3132975	2182588
136	3184398	2005490
137	3249952	1832639
138	3327058	1665300
139	3413993	1505588
140	3511259	1354070
141	3616736	1211167
142	3729662	1079605
143	3847212	958814
144	3971162	847744
145	4099121	747333
146	4228979	656602
147	4361327	575712
148	4495206	504231
149	4630451	441221
150	4767032	386710
151	4903613	340981
152	5039273	301499
153	5174552	267683
154	5309302	239825
155	5443712	216485
156	5577096	197211
157	5708717	181774
158	5838500	169073
159	5967530	159172
160	6094504	151616
161	6219321	145400
162	6342873	141108
163	6465404	138241
164	6586095	136457
165	6704251	135667
166	6821022	135853
167	6935859	136689
168	7049086	138418
169	7160248	140567
170	7270067	143103
171	7377894	146079
172	7483689	149836
173	7587447	154112
174	7688922	158899
175	7788533	164091
176	7886208	169662
177	7981745	175646
178	8075364	182014
179	8166404	189183
180	8255329	196970
181	8341436	205774
182	8425753	214693
183	8507177	224310
184	8586190	234747
185	8662700	246130
186	8737152	258576
187	8808228	272169
188	8876678	286959
189	8941364	302385
190	9004841	318423
191	9064917	335331
192	9121470	353863
193	9175142	373827
194	9223685	395481
195	9269576	418247
196	9311430	442755
197	9349165	469142
198	9382577	497495
199	9411276	528082
200	9435608	560901
201	9455512	595960
202	9469622	632978
203	9479103	672281
204	9482674	713838
205	9481111	758339
206	9473692	805027
207	9460169	853797
208	9440855	904955
209	9414498	959004
210	9381817	1016100
211	9341586	1076309
212	9294687	1139929
213	9239318	1206631
214	9177615	1275399
215	9107930	1347015
216	9030313	1421765
217	8944973	1499610
218	8851801	1579983
219	8750214	1663225
220	8640493	1748799
221	8522495	1835733
222	8397892	1923066
223	8266078	2011653
224	8126332	2101540
225	7978759	2193009
226	7823949	2285019
227	7661551	2377127
228	7493148	2468654
229	7319549	2557408
230	7141098	2643853
231	6958430	2727798
232	6772059	2809375
233	6582858	2886599
234	6392927	2958532
235	6202106	3023669
236	6011271	3081566
237	5821658	3131576
238	5634327	3173347
239	5450522	3207142
240	5271166	3231815
241	5097531	3246160
242	4930097	3250390
243	4770436	3244813
244	4618739	3228640
245	4476443	3201716
246	4343932	3164591
247	4222643	3117137
248	4111060	3060685
249	4013188	2994412
250	3925581	2919937
251	3851096	2837354
252	3789804	2747020
253	3741168	2648949
254	3706569	2544910
255	3685205	2436333
256	3675496	2323638
257	3678485	2207760
258	3693489	2088342
259	3721104	1967221
260	3759767	1844914
261	3809733	1723075
262	3869297	1602457
263	3937644	1484915
264	4013578	1371624
265	4097135	1261650
266	4187022	1156537
267	4283126	1057012
268	4384855	963238
269	4490884	875870
270	4601435	794407
271	4714488	720339
272	4830566	653089
273	4948582	591784
274	5068443	535917
275	5189128	486000
276	5310909	441033
277	5433093	400665
278	5555142	365303
279	5677130	334903
280	5799128	308931
281	5919623	286231
282	6039733	266715
283	6158568	250171
284	6275533	237014
285	6391811	226420
286	6506660	217971
287	6619921	211809
288	6731673	207655
289	6842100	204867
290	6950688	203666
291	7057580	203779
292	7161831	205034
293	7264564	207363
294	7365296	210342
295	7464480	214452
296	7560976	219708
297	7655821	225904
298	7748241	232752
299	7837953	240364
300	7925855	248585
301	8011017	257717
302	8094012	267704
303	8174525	278256
304	8251897	289924
305	8327177	302333
306	8399211	315534
307	8468632	329493
308	8535028	344925
309	8598863	361337
310	8658884	379240
311	8716479	397970
312	8770725	417752
313	8821235	439397
314	8868566	461858
315	8912227	485990
316	8951673	511491
317	8986894	538989
318	9018345	567286
319	9045168	597472
320	9068039	629005
321	9086421	662341
322	9099894	697874
323	9108892	735243
324	9113345	774631
325	9112106	815344
326	9106551	857760
327	9094953	902144
328	9078301	949125
329	9055864	997995
330	9027939	1048493
331	8993524	1101411
332	8953723	1155910
333	8907382	1212629
334	8855448	1271164
335	8797121	1331990
336	8732214	1395134
337	8661187	1459798
338	8583403	1525790
339	8499155	1593674
340	8409046	1663199
341	8311984	1734027
342	8208715	1806041
343	8099638	1878550
344	7983697	1952394
345	7861841	2026476
346	7735448	2100118
347	7603710	2173539
348	7467151	2245792
349	7326172	2316639
350	7180520	2386957
351	7031215	2454765
352	6878422	2520344
353	6723912	2582515
354	6566069	2641547
355	6407982	2696416
356	6248920	2747289
357	6088948	2793048
358	5931998	2832897
359	5777300	2866195
360	5624770	2892846
361	5474460	2913046
362	5328820	2925849
363	5188004	2930992
364	5052656	2928773
365	4922981	2919191
366	4800078	2901891
367	4683489	2877077
368	4576539	2845098
369	4477086	2806280
370	4387070	2759532
371	4305944	2705538
372	4234301	2645736
373	4172909	2580317
374	4121616	2508252
375	4080977	2430499
376	4051306	2347493
377	4032800	2259958
378	4023465	2170034
379	4023238	2077848
380	4033306	1983135
381	4054059	1886674
382	4084149	1788696
383	4123748	1689793
384	4172146	1591242
385	4229206	1493407
386	4294057	1397344
387	4365715	1303527
388	4443545	1212092
389	4527728	1123102
390	4617009	1038253
391	4710646	957964
392	4807810	882365
393	4908738	812009
394	5012925	746149
395	5119091	685826
396	5227925	630505
397	5338247	580204
398	5449377	534263
399	5561918	493017
400	5674965	456267
401	5787068	423691
402	5899662	394572
403	6011738	369253
404	6123871	347426
405	6234801	328777
406	6344557	313237
407	6453300	300344
408	6561068	290283
409	6668153	282439
410	6773151	276772
411	6876008	272911
412	6977137	270619
413	7077414	269680
414	7175193	270662
415	7271615	272800
416	7365592	276124
417	7457302	280643
418	7546926	286152
419	7634553	292714
420	7719938	300240
421	7803066	308719
422	7883459	318729
423	7960285	329916
424	8034832	341545
425	8106725	354473
426	8175844	368567
427	8242354	383887
428	8305689	400084
429	8365808	417441
430	8423011	435950
431	8476500	455574
432	8527839	476009
433	8575454	497548
434	8618819	520849
435	8659752	545099
436	8696047	570830
437	8729339	597345
438	8758662	625246
439	8783298	654574
440	8804422	685262
441	8821135	717295
442	8834916	750585
443	8843259	785959
444	8846979	822426
445	8845372	861128
446	8839536	901184
447	8828510	943723
448	8812037	988158
449	8789959	1034836
