# LASERAC V. 6
#-------------------------------------------
# SIDE = 1024
# MAXFOT = 10
# TMAX = 1000
# NFOTRUIDO = 360    TYPE(0=INIC, 1=CONT)=1
# JUMP THRESHOLD 1->0 = 1
# SEED = 10003
# PBOMBEO = -nan
# TVELECTRON = 180
# TVFOTON = 10
#-------------------------------------------
#  t    ne    nf
#-------------------------------------------
PARAMETERS: PB , TVE, TVF :    0.0125  180  10
0	12815	359
1	25577	719
2	38324	1080
3	51021	1442
4	63487	1804
5	75585	2169
6	87601	2534
7	99603	2907
8	111488	3283
9	123229	3308
10	135021	3339
11	146352	3367
12	157591	3393
13	168662	3413
14	179630	3448
15	190297	3484
16	201075	3523
17	211401	3551
18	221904	3571
19	232253	3598
20	242520	3630
21	252557	3665
22	262517	3692
23	272278	3729
24	282004	3780
25	291582	3813
26	301029	3861
27	310195	3910
28	319331	3963
29	328317	4020
30	337259	4068
31	346097	4116
32	354807	4177
33	363508	4223
34	371872	4271
35	380135	4343
36	388446	4415
37	396608	4480
38	404486	4544
39	412277	4636
40	420114	4762
41	427592	4850
42	435106	4934
43	442353	5064
44	449663	5174
45	456968	5271
46	464091	5380
47	470921	5519
48	477876	5709
49	484663	5906
50	491066	6081
51	497642	6338
52	504044	6628
53	510269	6878
54	516543	7150
55	522563	7425
56	528479	7709
57	534353	8045
58	540180	8327
59	545848	8587
60	551401	8907
61	556625	9257
62	561814	9620
63	566983	10035
64	571892	10523
65	576785	11112
66	581417	11779
67	586208	12420
68	590575	13153
69	594829	13966
70	598915	14831
71	602803	15744
72	606586	16743
73	610035	17888
74	613278	19123
75	616367	20369
76	619316	21599
77	621991	23015
78	624449	24540
79	626378	26269
80	628138	28133
81	629619	30130
82	630710	32352
83	631478	34636
84	631813	37179
85	632022	39837
86	631984	42685
87	631601	45679
88	630576	48939
89	628971	52615
90	626650	56633
91	623903	60901
92	620606	65348
93	616672	70282
94	612189	75447
95	607268	80541
96	601750	85894
97	595719	91494
98	589184	97206
99	582030	102886
100	574320	108641
101	565992	114541
102	557210	120592
103	547819	126540
104	537987	132770
105	527492	139614
106	516259	146731
107	504218	154044
108	491914	161234
109	479139	168399
110	465770	175605
111	451506	183215
112	436601	190945
113	421211	198774
114	405592	206054
115	389911	212804
116	374212	218889
117	358753	224198
118	343323	229068
119	328403	233044
120	313841	236166
121	299803	237789
122	286451	238172
123	273363	237641
124	261567	235871
125	250292	233244
126	240266	229422
127	231290	224594
128	223319	218802
129	216475	212181
130	210912	204651
131	206526	196502
132	203201	187568
133	201033	177653
134	200000	167580
135	200063	156920
136	201553	146122
137	203566	135547
138	206514	125014
139	210480	114562
140	215051	104435
141	220266	94742
142	226294	85564
143	232506	77089
144	239104	69034
145	246216	61645
146	253615	54962
147	261401	48696
148	269233	43052
149	277323	38083
150	285559	33590
151	293870	29517
152	302403	25989
153	310733	22776
154	319135	19970
155	327705	17580
156	336216	15558
157	344562	13913
158	352755	12511
159	361001	11371
160	368977	10478
161	377128	9771
162	384959	9281
163	392616	8864
164	400400	8663
165	407875	8542
166	415256	8473
167	422581	8439
168	429831	8421
169	437084	8456
170	444241	8518
171	451188	8627
172	457970	8723
173	464655	8944
174	471261	9200
175	477734	9507
176	484144	9851
177	490283	10250
178	496181	10746
179	502007	11316
180	507555	11927
181	513120	12540
182	518222	13256
183	523462	13947
184	528403	14734
185	533313	15513
186	538180	16367
187	542834	17224
188	547204	18139
189	551402	19099
190	555359	20105
191	559099	21147
192	562759	22299
193	566173	23528
194	569221	24835
195	572090	26292
196	574892	27767
197	577278	29437
198	579454	31237
199	581253	33104
200	582880	35108
201	584375	37158
202	585524	39335
203	586379	41628
204	586859	44057
205	586932	46671
206	586515	49528
207	585743	52477
208	584805	55470
209	583349	58722
210	581551	62150
211	579373	65893
212	576635	69794
213	573543	73843
214	569977	78017
215	566152	82257
216	561879	86197
217	557054	90246
218	552053	94305
219	546604	98408
220	540713	102629
221	534686	106653
222	528243	110485
223	521785	114064
224	515142	117574
225	508393	121174
226	501211	124775
227	493895	128285
228	486164	131823
229	478190	135087
230	470330	137872
231	462199	140654
232	454243	143233
233	446091	145865
234	437881	148306
235	429251	150938
236	420589	153755
237	412055	156261
238	403401	158566
239	394740	160772
240	386106	162892
241	377485	164886
242	369142	166745
243	360804	168501
244	352408	170015
245	344465	170603
246	336567	170854
247	329248	170662
248	322059	170354
249	314769	169842
250	307693	169354
251	301030	168458
252	295117	167044
253	289477	165049
254	284678	162536
255	280134	159932
256	276042	156896
257	272616	153771
258	269605	150153
259	267088	146030
260	265400	141122
261	264254	136176
262	263547	131231
263	263622	126075
264	264308	120818
265	265331	115271
266	267204	109607
267	269404	104003
268	272181	98153
269	275535	92334
270	279408	86814
271	283587	81105
272	288464	75350
273	293707	69817
274	299291	64531
275	305153	59401
276	311326	54440
277	317625	49640
278	324306	45175
279	330999	41062
280	338132	37214
281	345040	33724
282	352283	30635
283	359283	27978
284	366348	25586
285	373738	23518
286	380738	21854
287	387629	20408
288	394662	19273
289	401503	18288
290	408307	17493
291	414960	16895
292	421644	16409
293	428281	16019
294	434808	15793
295	441204	15672
296	447333	15629
297	453546	15681
298	459575	15821
299	465589	15977
300	471444	16216
301	477071	16535
302	482500	16940
303	487803	17438
304	492983	17993
305	497935	18658
306	502707	19329
307	507292	20124
308	511652	20984
309	515971	21984
310	519988	23124
311	523776	24374
312	527533	25680
313	530980	27081
314	534174	28559
315	537135	30106
316	539840	31701
317	542256	33393
318	544527	35103
319	546700	36885
320	548538	38737
321	549998	40715
322	551343	42780
323	552406	44875
324	552960	47186
325	553322	49559
326	553515	52117
327	553394	54681
328	552822	57413
329	551957	60245
330	550559	63314
331	548918	66490
332	546834	69757
333	544370	73179
334	541520	76599
335	538471	80212
336	535017	83910
337	531321	87658
338	527149	91555
339	522734	95490
340	517888	99422
341	512463	103583
342	506691	107788
343	500727	111880
344	494478	115958
345	487865	120077
346	481129	124146
347	473847	128347
348	466608	132249
349	459020	136147
350	451171	139986
351	442933	143419
352	434719	146698
353	426191	150005
354	417740	153058
355	409246	155849
356	400747	158454
357	392206	160816
358	383562	163166
359	374976	165152
360	366481	166842
361	357819	168499
362	349335	169920
363	341086	170837
364	333217	171507
365	325475	171857
366	318265	171749
367	311040	171355
368	304450	170365
369	298278	169089
370	292535	167231
371	287125	164788
372	282220	162000
373	277632	159090
374	273657	155864
375	270580	151706
376	268013	147687
377	265836	143224
378	263984	138832
379	262887	134170
380	262338	129504
381	262644	124346
382	263369	119144
383	264681	113727
384	266343	108641
385	268387	103546
386	270967	98336
387	273998	93155
388	277428	87901
389	281256	82458
390	285632	76863
391	290715	71590
392	296001	66465
393	301408	61488
394	307130	56533
395	313331	51686
396	319629	47115
397	325965	42671
398	332653	38804
399	339405	35200
400	346293	31978
401	353286	29034
402	360315	26274
403	367555	24129
404	374818	22253
405	381798	20755
406	389034	19371
407	396002	18328
408	402863	17519
409	409830	16848
410	416613	16404
411	423373	16246
412	429834	15868
413	436269	15710
414	442614	15661
415	448931	15684
416	454996	15850
417	460959	16066
418	466772	16374
419	472501	16760
420	478012	17180
421	483415	17625
422	488832	18060
423	493979	18555
424	498870	19093
425	503749	19723
426	508509	20416
427	512858	21276
428	517110	22220
429	521161	23226
430	525165	24245
431	529009	25389
432	532519	26748
433	535783	28139
434	538714	29614
