# LASERAC V. 6
#-------------------------------------------
# SIDE = 400
# MAXFOT = 10
# TMAX = 1000
# NFOTRUIDO = 55    TYPE(0=INIC, 1=CONT)=1
# JUMP THRESHOLD 1->0 = 1
# SEED = 10003
# PBOMBEO = -nan
# TVELECTRON = 180
# TVFOTON = 10
#-------------------------------------------
#  t    ne    nf
#-------------------------------------------
PARAMETERS: PB , TVE, TVF :    0.0125  180  10
0	1955	55
1	3891	110
2	5835	165
3	7772	220
4	9683	275
5	11601	330
6	13431	384
7	15279	438
8	17141	493
9	18906	496
10	20720	500
11	22460	508
12	24194	513
13	25956	514
14	27653	518
15	29250	523
16	30920	530
17	32444	536
18	34056	542
19	35666	547
20	37240	556
21	38796	558
22	40353	564
23	41787	572
24	43305	576
25	44751	582
26	46127	588
27	47520	593
28	48974	594
29	50318	594
30	51591	591
31	52907	599
32	54288	604
33	55598	618
34	56921	630
35	58136	634
36	59369	642
37	60605	658
38	61810	675
39	63000	687
40	64177	703
41	65264	721
42	66389	743
43	67463	744
44	68598	750
45	69690	775
46	70786	796
47	71799	821
48	72884	862
49	73885	905
50	74886	944
51	75898	991
52	76877	1023
53	77813	1077
54	78779	1135
55	79728	1167
56	80634	1210
57	81538	1256
58	82477	1295
59	83317	1352
60	84184	1407
61	84946	1441
62	85771	1471
63	86606	1504
64	87375	1548
65	88133	1646
66	88834	1744
67	89604	1829
68	90304	1913
69	90987	1987
70	91678	2068
71	92263	2169
72	92881	2312
73	93415	2467
74	93958	2624
75	94522	2712
76	95083	2805
77	95582	2937
78	96033	3098
79	96410	3298
80	96805	3522
81	97138	3759
82	97437	4008
83	97660	4253
84	97846	4526
85	98024	4884
86	98071	5315
87	98086	5764
88	97959	6302
89	97831	6870
90	97544	7457
91	97208	8100
92	96799	8818
93	96330	9603
94	95791	10367
95	95269	11120
96	94533	11947
97	93729	12802
98	92834	13632
99	91852	14508
100	90771	15454
101	89526	16436
102	88208	17451
103	86803	18463
104	85314	19578
105	83700	20741
106	81943	21881
107	80003	23133
108	77979	24410
109	75904	25693
110	73681	27048
111	71307	28449
112	68775	29885
113	66248	31273
114	63667	32609
115	61015	33873
116	58420	35101
117	55605	36298
118	52819	37361
119	50242	38148
120	47817	38731
121	45328	39154
122	43017	39275
123	40830	39252
124	38906	38898
125	37050	38373
126	35584	37524
127	34199	36423
128	33004	35092
129	32052	33760
130	31209	32316
131	30506	30752
132	29940	29161
133	29493	27519
134	29249	25987
135	29256	24362
136	29338	22802
137	29567	21180
