# LASERAC V. 10 OPTIM
#-------------------------------------------
# SIDE = 512
# MAX_PHOT = 10
# TMAX = 1000
# nphot_noise = 90    type(0=INIC, 1=CONT)=1
# threshold 1->0 = 1
# SEED = 10003
# PUMPING PROBABILITY MIN = 0.012500
# PUMPING PROBABILITY MAX = 0.012500
# lifet_ELECTRON = 0
# lifet_PHOTON = 0
#-------------------------------------------
#  t    ne    nf
#-------------------------------------------

# NOF THREADS 16  
#----------------------------------------------------------
PARAMETERS: PB , lifet_E, lifet_F :    0.0125  180  10
0	3317	90
1	6586	180
2	9835	270
3	13033	360
4	16168	453
5	19248	547
6	22322	642
7	25326	739
8	28307	838
9	31197	845
10	33975	850
11	36827	862
12	39636	872
13	43411	882
14	46109	893
15	48809	904
16	51454	907
17	54063	906
18	56658	904
19	59223	905
20	61772	917
21	64283	925
22	66735	929
23	69138	940
24	71515	954
25	73866	967
26	76208	990
27	78487	1021
28	80704	1058
29	82922	1087
30	85127	1100
31	87326	1117
32	89482	1149
33	91592	1165
34	93675	1179
35	95713	1208
36	97766	1223
37	99771	1222
38	101712	1215
39	103659	1214
40	105578	1234
41	107409	1258
42	109302	1281
43	111158	1325
44	112929	1354
45	114688	1368
46	116445	1394
47	118235	1441
48	119981	1483
49	121699	1516
50	123430	1537
51	125076	1564
52	126703	1588
53	128310	1610
54	129893	1640
55	131461	1669
56	132943	1732
57	134400	1799
58	135886	1868
59	137305	1940
60	138770	2026
61	140125	2127
62	141469	2235
63	142791	2331
64	144083	2422
65	145381	2525
66	146586	2637
67	147792	2755
68	148951	2885
69	150090	3038
70	151211	3201
71	152235	3348
72	153238	3546
73	154109	3782
74	154991	4103
75	155761	4468
76	156420	4836
77	157015	5240
78	157608	5713
79	158002	6239
80	158496	6775
81	158788	7360
82	159138	7953
83	159333	8619
84	159378	9314
85	159468	9993
86	159353	10800
87	159138	11629
88	158914	12416
89	158546	13228
90	158030	14141
91	157387	15130
92	156555	16219
93	155691	17354
94	154551	18566
95	153144	19957
96	151736	21334
97	150013	22886
98	148189	24602
99	146188	26415
100	143948	28319
101	141550	30263
102	139061	32164
103	136202	34266
104	133329	36349
105	130139	38513
106	126826	40730
107	123326	42875
108	119634	45017
109	115879	47094
110	112059	49051
111	108159	50996
112	104112	52980
113	99967	54730
114	96000	56270
115	91993	57540
116	88116	58567
117	84242	59414
118	80447	59977
119	76771	60364
120	73387	60507
121	69945	60427
122	66728	60061
123	63702	59382
124	60919	58634
125	58252	57761
126	55934	56620
127	53873	55298
128	52214	53729
129	50877	51896
130	49801	49865
131	49134	47507
132	48702	45028
133	48539	42493
134	48601	39814
135	48813	37034
136	49320	34222
137	50097	31348
138	51118	28585
139	52284	26009
140	53568	23564
141	55138	21271
142	56620	19155
143	58337	17097
144	60172	15224
145	62107	13401
146	64040	11790
147	66184	10314
148	68314	9032
149	70414	7798
150	72625	6707
151	74817	5807
152	77088	4949
153	79227	4277
154	81459	3643
155	83507	3159
156	85653	2773
157	87840	2489
158	89935	2250
159	91975	2120
160	94020	2028
161	96081	1977
162	98070	1967
163	99907	1938
164	101810	1939
165	103658	1950
166	105494	1986
167	107308	2030
168	109068	2060
169	110940	2042
170	112727	2042
171	114429	2046
172	116107	2048
173	117798	2082
174	119444	2134
175	121076	2164
176	122723	2201
177	124320	2249
178	125777	2320
179	127168	2432
180	128564	2579
181	129946	2737
182	131300	2885
183	132594	3027
184	133894	3176
185	135170	3355
186	136374	3543
187	137516	3757
188	138634	3974
189	139706	4177
190	140727	4382
191	141689	4605
192	142657	4846
193	143621	5117
194	144442	5415
195	145243	5730
196	145948	6110
197	146587	6518
198	147106	7003
199	147628	7509
